timestep,time,price [EUR/kWh],grid supply [kW],fixed load [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_Tesla Model 3_0 [kW],CS_Tesla Model 3_1 [kW],CS_Tesla Model 3_2 [kW],CS_Tesla Model 3_3 [kW],CS_Tesla Model 3_4 [kW],CS_Tesla Model 3_5 [kW],CS_Tesla Model 3_6 [kW],CS_Tesla Model 3_7 [kW],CS_Tesla Model 3_8 [kW],CS_Tesla Model 3_9 [kW]
653,2024-06-23 19:15:00,0.1995,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
654,2024-06-23 19:30:00,0.1995,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
655,2024-06-23 19:45:00,0.1995,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
656,2024-06-23 20:00:00,0.21514,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
657,2024-06-23 20:15:00,0.21514,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
658,2024-06-23 20:30:00,0.21514,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
659,2024-06-23 20:45:00,0.21514,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
660,2024-06-23 21:00:00,0.21544000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
661,2024-06-23 21:15:00,0.21544000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
662,2024-06-23 21:30:00,0.21544000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
663,2024-06-23 21:45:00,0.21544000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
664,2024-06-23 22:00:00,0.21433000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
665,2024-06-23 22:15:00,0.21433000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
666,2024-06-23 22:30:00,0.21433000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
667,2024-06-23 22:45:00,0.21433000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
668,2024-06-23 23:00:00,0.19979000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
669,2024-06-23 23:15:00,0.19979000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
670,2024-06-23 23:30:00,0.19979000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
671,2024-06-23 23:45:00,0.19979000000000002,-6.471,0,0.0,0.0,-50.0,0,50.0,0,6.471,10,10,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.647
