timestep,time,price [EUR/kWh],grid supply [kW],fixed load [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_Tesla Model 3_0 [kW],CS_Tesla Model 3_1 [kW],CS_Tesla Model 3_2 [kW],CS_Tesla Model 3_3 [kW],CS_Tesla Model 3_4 [kW],CS_Tesla Model 3_5 [kW],CS_Tesla Model 3_6 [kW],CS_Tesla Model 3_7 [kW],CS_Tesla Model 3_8 [kW],CS_Tesla Model 3_9 [kW]
599,2024-06-23 05:45:00,0.16209,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
600,2024-06-23 06:00:00,0.1579,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
601,2024-06-23 06:15:00,0.1579,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
602,2024-06-23 06:30:00,0.1579,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
603,2024-06-23 06:45:00,0.1579,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
604,2024-06-23 07:00:00,0.14635,-11.263,0,0.0,0.0,-50.0,0,50.0,0,11.263,10,2,0,0,0,0,0,0,0,0,4.474,6.789
605,2024-06-23 07:15:00,0.14635,-11.263,0,0.0,0.0,-50.0,0,50.0,0,11.263,10,2,0,0,0,0,0,0,0,0,4.474,6.789
606,2024-06-23 07:30:00,0.14635,-11.263,0,0.0,0.0,-50.0,0,50.0,0,11.263,10,2,0,0,0,0,0,0,0,0,4.474,6.789
607,2024-06-23 07:45:00,0.14635,-11.263,0,0.0,0.0,-50.0,0,50.0,0,11.263,10,2,0,0,0,0,0,0,0,0,4.474,6.789
608,2024-06-23 08:00:00,0.11977,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
609,2024-06-23 08:15:00,0.11977,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
610,2024-06-23 08:30:00,0.11977,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
611,2024-06-23 08:45:00,0.11977,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
612,2024-06-23 09:00:00,0.10424,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
613,2024-06-23 09:15:00,0.10424,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
614,2024-06-23 09:30:00,0.10424,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
615,2024-06-23 09:45:00,0.10424,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
616,2024-06-23 10:00:00,0.1,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
617,2024-06-23 10:15:00,0.1,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
618,2024-06-23 10:30:00,0.1,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
619,2024-06-23 10:45:00,0.1,-21.0,0,0.0,0.0,-50.0,0,50.0,0,21.0,10,3,0,0,0,0,0,0,0,7.0,7.0,7.0
620,2024-06-23 11:00:00,0.09995000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.474,4.474,4.474,4.474,4.474,4.474,4.474,7.0,7.0,4.684
621,2024-06-23 11:15:00,0.09995000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.474,4.474,4.474,4.474,4.474,4.474,4.474,7.0,7.0,4.684
622,2024-06-23 11:30:00,0.09995000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.474,4.474,4.474,4.474,4.474,4.474,4.474,7.0,7.0,4.684
623,2024-06-23 11:45:00,0.09995000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,10,4.474,4.474,4.474,4.474,4.474,4.474,4.474,7.0,7.0,4.684
624,2024-06-23 12:00:00,0.0999,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
625,2024-06-23 12:15:00,0.0999,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
626,2024-06-23 12:30:00,0.0999,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
627,2024-06-23 12:45:00,0.0999,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
628,2024-06-23 13:00:00,0.09895000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
629,2024-06-23 13:15:00,0.09895000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
630,2024-06-23 13:30:00,0.09895000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
631,2024-06-23 13:45:00,0.09895000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
632,2024-06-23 14:00:00,0.09779,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
633,2024-06-23 14:15:00,0.09779,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
634,2024-06-23 14:30:00,0.09779,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
635,2024-06-23 14:45:00,0.09779,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
636,2024-06-23 15:00:00,0.09795000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
637,2024-06-23 15:15:00,0.09795000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
638,2024-06-23 15:30:00,0.09795000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
639,2024-06-23 15:45:00,0.09795000000000001,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
640,2024-06-23 16:00:00,0.09973,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
641,2024-06-23 16:15:00,0.09973,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
642,2024-06-23 16:30:00,0.09973,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
643,2024-06-23 16:45:00,0.09973,-50.0,0,0.0,0.0,-50.0,0,50.0,0,50.0,10,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,0
644,2024-06-23 17:00:00,0.12261,-20.474,0,0.0,0.0,-50.0,0,50.0,0,20.474,10,3,0,0,0,0,0,0,0,6.474,7.0,7.0
645,2024-06-23 17:15:00,0.12261,-20.474,0,0.0,0.0,-50.0,0,50.0,0,20.474,10,3,0,0,0,0,0,0,0,6.474,7.0,7.0
646,2024-06-23 17:30:00,0.12261,-20.474,0,0.0,0.0,-50.0,0,50.0,0,20.474,10,3,0,0,0,0,0,0,0,6.474,7.0,7.0
647,2024-06-23 17:45:00,0.12261,-20.474,0,0.0,0.0,-50.0,0,50.0,0,20.474,10,3,0,0,0,0,0,0,0,6.474,7.0,7.0
648,2024-06-23 18:00:00,0.17112,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
649,2024-06-23 18:15:00,0.17112,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
650,2024-06-23 18:30:00,0.17112,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
651,2024-06-23 18:45:00,0.17112,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
652,2024-06-23 19:00:00,0.1995,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
653,2024-06-23 19:15:00,0.1995,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
654,2024-06-23 19:30:00,0.1995,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
655,2024-06-23 19:45:00,0.1995,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
656,2024-06-23 20:00:00,0.21514,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
657,2024-06-23 20:15:00,0.21514,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
658,2024-06-23 20:30:00,0.21514,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
659,2024-06-23 20:45:00,0.21514,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
660,2024-06-23 21:00:00,0.21544000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
661,2024-06-23 21:15:00,0.21544000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
662,2024-06-23 21:30:00,0.21544000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
663,2024-06-23 21:45:00,0.21544000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
664,2024-06-23 22:00:00,0.21433000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
665,2024-06-23 22:15:00,0.21433000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
666,2024-06-23 22:30:00,0.21433000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
667,2024-06-23 22:45:00,0.21433000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
668,2024-06-23 23:00:00,0.19979000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
669,2024-06-23 23:15:00,0.19979000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
670,2024-06-23 23:30:00,0.19979000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
671,2024-06-23 23:45:00,0.19979000000000002,-0.0,0,0.0,0.0,-50.0,0,50.0,-0.0,0,10,0,0,0,0,0,0,0,0,0,0,0
