timestep,time,Tesla Model 3_0,Tesla Model 3_1,Tesla Model 3_2,Tesla Model 3_3,Tesla Model 3_4,Tesla Model 3_5,Tesla Model 3_6,Tesla Model 3_7,Tesla Model 3_8,Tesla Model 3_9
148,2024-06-18 13:00:00,0.5727172728063481,0.5727172728063481,0.5727172728063481,0.5727172728063481,0.5727172728063481,0.5727172728063481,0.5727172728063481,0.5727172732782191,0.5727172727340928,0.5727172735613402
149,2024-06-18 13:15:00,0.5613536364427117,0.5613536364427117,0.5613536364427117,0.5613536364427117,0.5613536364427117,0.5613536364427117,0.5613536364427117,0.5613536369145827,0.5613536363704564,0.5613536371977038
150,2024-06-18 13:30:00,0.5499900000790754,0.5499900000790754,0.5499900000790754,0.5499900000790754,0.5499900000790754,0.5499900000790754,0.5499900000790754,0.5499900005509464,0.5499900000068201,0.5499900008340675
151,2024-06-18 13:45:00,0.538626363715439,0.538626363715439,0.538626363715439,0.538626363715439,0.538626363715439,0.538626363715439,0.538626363715439,0.53862636418731,0.5386263636431837,0.5386263644704311
152,2024-06-18 14:00:00,0.5272627273518027,0.5272627273518027,0.5272627273518027,0.5272627273518027,0.5272627273518027,0.5272627273518027,0.5272627273518027,0.5272627278236737,0.5272627272795474,0.5272627281067948
153,2024-06-18 14:15:00,0.5158990909881662,0.5158990909881662,0.5158990909881662,0.5158990909881662,0.5158990909881662,0.5158990909881662,0.5158990909881662,0.5158990914600372,0.5158990909159109,0.5158990917431583
154,2024-06-18 14:30:00,0.50453545462453,0.50453545462453,0.50453545462453,0.50453545462453,0.50453545462453,0.50453545462453,0.50453545462453,0.504535455096401,0.5045354545522747,0.504535455379522
155,2024-06-18 14:45:00,0.49317181826089357,0.49317181826089357,0.49317181826089357,0.49317181826089357,0.49317181826089357,0.49317181826089357,0.49317181826089357,0.49317181873276456,0.49317181818863826,0.49317181901588564
156,2024-06-18 15:00:00,0.4818081818972572,0.4818081818972572,0.4818081818972572,0.4818081818972572,0.4818081818972572,0.4818081818972572,0.4818081818972572,0.4818081823691282,0.4818081818250019,0.4818081826522493
157,2024-06-18 15:15:00,0.47044454553362086,0.47044454553362086,0.47044454553362086,0.47044454553362086,0.47044454553362086,0.47044454553362086,0.47044454553362086,0.47044454600549185,0.47044454546136555,0.47044454628861293
158,2024-06-18 15:30:00,0.45908090916998445,0.45908090916998445,0.45908090916998445,0.45908090916998445,0.45908090916998445,0.45908090916998445,0.45908090916998445,0.45908090964185544,0.45908090909772914,0.4590809099249765
159,2024-06-18 15:45:00,0.4477172728063481,0.4477172728063481,0.4477172728063481,0.4477172728063481,0.4477172728063481,0.4477172728063481,0.4477172728063481,0.4477172732782191,0.4477172727340928,0.44771727356134017
160,2024-06-18 16:00:00,0.43635363644271175,0.43635363644271175,0.43635363644271175,0.43635363644271175,0.43635363644271175,0.43635363644271175,0.43635363644271175,0.43635363691458273,0.43635363637045643,0.4363536371977038
161,2024-06-18 16:15:00,0.4249900000790754,0.4249900000790754,0.4249900000790754,0.4249900000790754,0.4249900000790754,0.4249900000790754,0.4249900000790754,0.4249900005509464,0.4249900000068201,0.42499000083406746
162,2024-06-18 16:30:00,0.41362636371543904,0.41362636371543904,0.41362636371543904,0.41362636371543904,0.41362636371543904,0.41362636371543904,0.41362636371543904,0.41362636418731,0.4136263636431837,0.4136263644704311
163,2024-06-18 16:45:00,0.40226272735180263,0.40226272735180263,0.40226272735180263,0.40226272735180263,0.40226272735180263,0.40226272735180263,0.40226272735180263,0.4022627278236736,0.4022627272795473,0.4022627281067947
164,2024-06-18 17:00:00,0.3908990909881663,0.3908990909881663,0.3908990909881663,0.3908990909881663,0.3908990909881663,0.3908990909881663,0.3908990909881663,0.39089909146003726,0.39089909091591096,0.39089909174315834
165,2024-06-18 17:15:00,0.3795354546245299,0.3795354546245299,0.3795354546245299,0.3795354546245299,0.3795354546245299,0.3795354546245299,0.3795354546245299,0.3795354550964009,0.3795354545522746,0.379535455379522
166,2024-06-18 17:30:00,0.36817181826089357,0.36817181826089357,0.36817181826089357,0.36817181826089357,0.36817181826089357,0.36817181826089357,0.36817181826089357,0.36817181873276456,0.36817181818863826,0.36817181901588564
167,2024-06-18 17:45:00,0.3568081818972572,0.3568081818972572,0.3568081818972572,0.3568081818972572,0.3568081818972572,0.3568081818972572,0.3568081818972572,0.3568081823691282,0.3568081818250019,0.3568081826522493
168,2024-06-18 18:00:00,0.3454445455336208,0.3454445455336208,0.3454445455336208,0.3454445455336208,0.3454445455336208,0.3454445455336208,0.3454445455336208,0.3454445460054918,0.3454445454613655,0.3454445462886129
169,2024-06-18 18:15:00,0.33408090916998445,0.33408090916998445,0.33408090916998445,0.33408090916998445,0.33408090916998445,0.33408090916998445,0.33408090916998445,0.33408090964185544,0.33408090909772914,0.3340809099249765
170,2024-06-18 18:30:00,0.3227172728063481,0.3227172728063481,0.3227172728063481,0.3227172728063481,0.3227172728063481,0.3227172728063481,0.3227172728063481,0.3227172732782191,0.3227172727340928,0.32271727356134017
171,2024-06-18 18:45:00,0.31135363644271175,0.31135363644271175,0.31135363644271175,0.31135363644271175,0.31135363644271175,0.31135363644271175,0.31135363644271175,0.31135363691458273,0.31135363637045643,0.3113536371977038
172,2024-06-18 19:00:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
173,2024-06-18 19:15:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
174,2024-06-18 19:30:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
175,2024-06-18 19:45:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
176,2024-06-18 20:00:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
177,2024-06-18 20:15:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
178,2024-06-18 20:30:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
179,2024-06-18 20:45:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
180,2024-06-18 21:00:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.2999900000068201,0.29999000083406746
181,2024-06-18 21:15:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.31415667605128417,0.321490066796541
182,2024-06-18 21:30:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.32832335209574826,0.3429901327590146
183,2024-06-18 21:45:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.34249002814021234,0.36449019872148813
184,2024-06-18 22:00:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900005509464,0.35665667247500543,0.3859902646839617
185,2024-06-18 22:15:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.32215666721761305,0.3788233391416721,0.40815693135062836
186,2024-06-18 22:30:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.3443233338842797,0.40099000580833877,0.43032359801729503
187,2024-06-18 22:45:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.3664900005509464,0.42315667247500544,0.4524902646839617
188,2024-06-18 23:00:00,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.2999900000790754,0.38865666721761305,0.4453233391416721,0.47465693135062836
189,2024-06-18 23:15:00,0.3141566761235395,0.3141566761235395,0.3141566761235395,0.3141566761235395,0.3141566761235395,0.3141566761235395,0.3141566761235395,0.4108233338842797,0.46749000580833877,0.48949019903937974
190,2024-06-18 23:30:00,0.32832335216800357,0.32832335216800357,0.32832335216800357,0.32832335216800357,0.32832335216800357,0.32832335216800357,0.32832335216800357,0.4329900005509464,0.48965667247500544,0.5043234667281311
191,2024-06-18 23:45:00,0.34249002821246766,0.34249002821246766,0.34249002821246766,0.34249002821246766,0.34249002821246766,0.34249002821246766,0.34249002821246766,0.45515666721761305,0.5118233391416721,0.5191567344168825
192,2024-06-19 00:00:00,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.4773233338842797,0.5339900058083388,0.5339902240733309
193,2024-06-19 00:15:00,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.4994900005509464,0.5561566724750054,0.5561568907399975
194,2024-06-19 00:30:00,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.5216566672176131,0.5783233391416721,0.5783235574066642
195,2024-06-19 00:45:00,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.5438233338842797,0.6004900058083388,0.6004902240733309
196,2024-06-19 01:00:00,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.35665667254726074,0.5659900005509464,0.6226566724750054,0.6226568907399975
197,2024-06-19 01:15:00,0.3788233378926911,0.3788233378926911,0.3788233378926911,0.3788233378926911,0.3788233378926911,0.3788233378926911,0.3788233378926911,0.5691566764662671,0.6226566724750054,0.6226568907399975
198,2024-06-19 01:30:00,0.4009900032381215,0.4009900032381215,0.4009900032381215,0.4009900032381215,0.4009900032381215,0.4009900032381215,0.4009900032381215,0.5723233523815878,0.6226566724750054,0.6226568907399975
199,2024-06-19 01:45:00,0.4231566685835519,0.4231566685835519,0.4231566685835519,0.4231566685835519,0.4231566685835519,0.4231566685835519,0.4231566685835519,0.5754900282969085,0.6226566724750054,0.6226568907399975
200,2024-06-19 02:00:00,0.44532333392898227,0.44532333392898227,0.44532333392898227,0.44532333392898227,0.44532333392898227,0.44532333392898227,0.44532333392898227,0.5786567042122293,0.6226566724750054,0.6226568907399975
201,2024-06-19 02:15:00,0.46749000051307166,0.46749000051307166,0.46749000051307166,0.46749000051307166,0.46749000051307166,0.46749000051307166,0.46749000051307166,0.5818233714569369,0.6226566724750054,0.6226568907399975
202,2024-06-19 02:30:00,0.48965666701458377,0.48965666701458377,0.48965666701458377,0.48965666701458377,0.48965666701458377,0.48965666701458377,0.48965666701458377,0.5849900392796854,0.6226566724750054,0.6226568907399975
203,2024-06-19 02:45:00,0.5118233335160959,0.5118233335160959,0.5118233335160959,0.5118233335160959,0.5118233335160959,0.5118233335160959,0.5118233335160959,0.588156707102434,0.6226566724750054,0.6226568907399975
204,2024-06-19 03:00:00,0.533990000017608,0.533990000017608,0.533990000017608,0.533990000017608,0.533990000017608,0.533990000017608,0.533990000017608,0.5913233749251825,0.6226566724750054,0.6226568907399975
205,2024-06-19 03:15:00,0.5561566666842747,0.5561566666842747,0.5561566666842747,0.5561566666842747,0.5561566666842747,0.5561566666842747,0.5561566666842747,0.5944900415918491,0.6226566724750054,0.6226568907399975
206,2024-06-19 03:30:00,0.5783233333509413,0.5783233333509413,0.5783233333509413,0.5783233333509413,0.5783233333509413,0.5783233333509413,0.5783233333509413,0.5976567082585158,0.6226566724750054,0.6226568907399975
207,2024-06-19 03:45:00,0.600490000017608,0.600490000017608,0.600490000017608,0.600490000017608,0.600490000017608,0.600490000017608,0.600490000017608,0.6008233749251825,0.6226566724750054,0.6226568907399975
208,2024-06-19 04:00:00,0.6226566666842747,0.6226566666842747,0.6226566666842747,0.6226566666842747,0.6226566666842747,0.6226566666842747,0.6226566666842747,0.6039900415918491,0.6226566724750054,0.6226568907399975
209,2024-06-19 04:15:00,0.6448233333509413,0.6448233333509413,0.6448233333509413,0.6448233333509413,0.6448233333509413,0.6448233333509413,0.6448233333509413,0.6071567082585158,0.6226566724750054,0.6226568907399975
210,2024-06-19 04:30:00,0.666990000017608,0.666990000017608,0.666990000017608,0.666990000017608,0.666990000017608,0.666990000017608,0.666990000017608,0.6103233749251824,0.6226566724750054,0.6226568907399975
211,2024-06-19 04:45:00,0.6891566666842747,0.6891566666842747,0.6891566666842747,0.6891566666842747,0.6891566666842747,0.6891566666842747,0.6891566666842747,0.6134900415918491,0.6226566724750054,0.6226568907399975
212,2024-06-19 05:00:00,0.7113233333509413,0.7113233333509413,0.7113233333509413,0.7113233333509413,0.7113233333509413,0.7113233333509413,0.7113233333509413,0.6166567082585157,0.6226566724750054,0.6226568907399975
213,2024-06-19 05:15:00,0.7334900000150275,0.7334900000150275,0.7334900000150275,0.7334900000150275,0.7334900000150275,0.7334900000150275,0.7334900000150275,0.6198233749432458,0.6226566724750054,0.6226568907399975
214,2024-06-19 05:30:00,0.7556566666791137,0.7556566666791137,0.7556566666791137,0.7556566666791137,0.7556566666791137,0.7556566666791137,0.7556566666791137,0.6229900416279759,0.6226566724750054,0.6226568907399975
215,2024-06-19 05:45:00,0.7778233333406193,0.7778233333406193,0.7778233333406193,0.7778233333406193,0.7778233333406193,0.7778233333406193,0.7778233333406193,0.6261567083307702,0.6226566724750054,0.6226568907399975
216,2024-06-19 06:00:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.6293233750335645,0.6226566724750054,0.6226568907399975
217,2024-06-19 06:15:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.6514900417002312,0.6448233391416721,0.6448235574066642
218,2024-06-19 06:30:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.6736567083668978,0.6669900058083388,0.6669902240733309
219,2024-06-19 06:45:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.6958233750335645,0.6891566724750054,0.6891568907399975
220,2024-06-19 07:00:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7179900417002312,0.7113233391416721,0.7113235574066642
221,2024-06-19 07:15:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7384900374881697,0.7334900044871024,0.7334901712238792
222,2024-06-19 07:30:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7589900332761081,0.7556566698325328,0.7556567850410941
223,2024-06-19 07:45:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7794900184941562,0.7778233351779631,0.7778233988583091
224,2024-06-19 08:00:00,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900000021248,0.7999900037122043,0.7999900005233934,0.7999900021056338
225,2024-06-19 08:15:00,0.7886263636384885,0.7886263636384885,0.7886263636384885,0.7886263636384885,0.7886263636384885,0.7886263636384885,0.7886263636384885,0.788626367348568,0.7886263641597571,0.7886263657419974
226,2024-06-19 08:30:00,0.7772627272748521,0.7772627272748521,0.7772627272748521,0.7772627272748521,0.7772627272748521,0.7772627272748521,0.7772627272748521,0.7772627309849316,0.7772627277961207,0.777262729378361
227,2024-06-19 08:45:00,0.7658990909112158,0.7658990909112158,0.7658990909112158,0.7658990909112158,0.7658990909112158,0.7658990909112158,0.7658990909112158,0.7658990946212952,0.7658990914324844,0.7658990930147247
228,2024-06-19 09:00:00,0.7545354545475794,0.7545354545475794,0.7545354545475794,0.7545354545475794,0.7545354545475794,0.7545354545475794,0.7545354545475794,0.7545354582576589,0.754535455068848,0.7545354566510883
229,2024-06-19 09:15:00,0.7431718181839431,0.7431718181839431,0.7431718181839431,0.7431718181839431,0.7431718181839431,0.7431718181839431,0.7431718181839431,0.7431718218940224,0.7431718187052117,0.743171820287452
230,2024-06-19 09:30:00,0.7318081818203066,0.7318081818203066,0.7318081818203066,0.7318081818203066,0.7318081818203066,0.7318081818203066,0.7318081818203066,0.7318081855303862,0.7318081823415752,0.7318081839238155
231,2024-06-19 09:45:00,0.7204445454566702,0.7204445454566702,0.7204445454566702,0.7204445454566702,0.7204445454566702,0.7204445454566702,0.7204445454566702,0.7204445491667497,0.7204445459779388,0.7204445475601792
232,2024-06-19 10:00:00,0.7090809090930339,0.7090809090930339,0.7090809090930339,0.7090809090930339,0.7090809090930339,0.7090809090930339,0.7090809090930339,0.7090809128031134,0.7090809096143025,0.7090809111965428
233,2024-06-19 10:15:00,0.6977172727293975,0.6977172727293975,0.6977172727293975,0.6977172727293975,0.6977172727293975,0.6977172727293975,0.6977172727293975,0.697717276439477,0.6977172732506661,0.6977172748329065
234,2024-06-19 10:30:00,0.6863536363657612,0.6863536363657612,0.6863536363657612,0.6863536363657612,0.6863536363657612,0.6863536363657612,0.6863536363657612,0.6863536400758407,0.6863536368870298,0.6863536384692701
235,2024-06-19 10:45:00,0.6749900000021248,0.6749900000021248,0.6749900000021248,0.6749900000021248,0.6749900000021248,0.6749900000021248,0.6749900000021248,0.6749900037122043,0.6749900005233934,0.6749900021056338
236,2024-06-19 11:00:00,0.6636263636384885,0.6636263636384885,0.6636263636384885,0.6636263636384885,0.6636263636384885,0.6636263636384885,0.6636263636384885,0.663626367348568,0.6636263641597571,0.6636263657419974
237,2024-06-19 11:15:00,0.6522627272748521,0.6522627272748521,0.6522627272748521,0.6522627272748521,0.6522627272748521,0.6522627272748521,0.6522627272748521,0.6522627309849316,0.6522627277961207,0.652262729378361
238,2024-06-19 11:30:00,0.6408990909112158,0.6408990909112158,0.6408990909112158,0.6408990909112158,0.6408990909112158,0.6408990909112158,0.6408990909112158,0.6408990946212952,0.6408990914324844,0.6408990930147247
239,2024-06-19 11:45:00,0.6295354545475793,0.6295354545475793,0.6295354545475793,0.6295354545475793,0.6295354545475793,0.6295354545475793,0.6295354545475793,0.6295354582576589,0.6295354550688479,0.6295354566510882
240,2024-06-19 12:00:00,0.6181718181839431,0.6181718181839431,0.6181718181839431,0.6181718181839431,0.6181718181839431,0.6181718181839431,0.6181718181839431,0.6181718218940224,0.6181718187052117,0.618171820287452
241,2024-06-19 12:15:00,0.6068081818203066,0.6068081818203066,0.6068081818203066,0.6068081818203066,0.6068081818203066,0.6068081818203066,0.6068081818203066,0.6068081855303862,0.6068081823415752,0.6068081839238155
242,2024-06-19 12:30:00,0.5954445454566702,0.5954445454566702,0.5954445454566702,0.5954445454566702,0.5954445454566702,0.5954445454566702,0.5954445454566702,0.5954445491667497,0.5954445459779388,0.5954445475601792
243,2024-06-19 12:45:00,0.5840809090930339,0.5840809090930339,0.5840809090930339,0.5840809090930339,0.5840809090930339,0.5840809090930339,0.5840809090930339,0.5840809128031134,0.5840809096143025,0.5840809111965428
244,2024-06-19 13:00:00,0.5727172727293975,0.5727172727293975,0.5727172727293975,0.5727172727293975,0.5727172727293975,0.5727172727293975,0.5727172727293975,0.572717276439477,0.5727172732506661,0.5727172748329065
245,2024-06-19 13:15:00,0.5613536363657612,0.5613536363657612,0.5613536363657612,0.5613536363657612,0.5613536363657612,0.5613536363657612,0.5613536363657612,0.5613536400758407,0.5613536368870298,0.5613536384692701
246,2024-06-19 13:30:00,0.5499900000021248,0.5499900000021248,0.5499900000021248,0.5499900000021248,0.5499900000021248,0.5499900000021248,0.5499900000021248,0.5499900037122043,0.5499900005233934,0.5499900021056338
247,2024-06-19 13:45:00,0.5386263636384885,0.5386263636384885,0.5386263636384885,0.5386263636384885,0.5386263636384885,0.5386263636384885,0.5386263636384885,0.538626367348568,0.5386263641597571,0.5386263657419974
248,2024-06-19 14:00:00,0.5272627272748521,0.5272627272748521,0.5272627272748521,0.5272627272748521,0.5272627272748521,0.5272627272748521,0.5272627272748521,0.5272627309849316,0.5272627277961207,0.527262729378361
249,2024-06-19 14:15:00,0.5158990909112158,0.5158990909112158,0.5158990909112158,0.5158990909112158,0.5158990909112158,0.5158990909112158,0.5158990909112158,0.5158990946212951,0.5158990914324844,0.5158990930147247
250,2024-06-19 14:30:00,0.5045354545475793,0.5045354545475793,0.5045354545475793,0.5045354545475793,0.5045354545475793,0.5045354545475793,0.5045354545475793,0.5045354582576589,0.5045354550688479,0.5045354566510882
251,2024-06-19 14:45:00,0.493171818183943,0.493171818183943,0.493171818183943,0.493171818183943,0.493171818183943,0.493171818183943,0.493171818183943,0.4931718218940225,0.4931718187052116,0.49317182028745193
252,2024-06-19 15:00:00,0.48180818182030666,0.48180818182030666,0.48180818182030666,0.48180818182030666,0.48180818182030666,0.48180818182030666,0.48180818182030666,0.4818081855303861,0.48180818234157524,0.4818081839238156
253,2024-06-19 15:15:00,0.4704445454566703,0.4704445454566703,0.4704445454566703,0.4704445454566703,0.4704445454566703,0.4704445454566703,0.4704445454566703,0.47044454916674977,0.4704445459779389,0.4704445475601792
254,2024-06-19 15:30:00,0.4590809090930339,0.4590809090930339,0.4590809090930339,0.4590809090930339,0.4590809090930339,0.4590809090930339,0.4590809090930339,0.45908091280311336,0.4590809096143025,0.4590809111965428
255,2024-06-19 15:45:00,0.44771727272939754,0.44771727272939754,0.44771727272939754,0.44771727272939754,0.44771727272939754,0.44771727272939754,0.44771727272939754,0.447717276439477,0.4477172732506661,0.44771727483290646
256,2024-06-19 16:00:00,0.4363536363657612,0.4363536363657612,0.4363536363657612,0.4363536363657612,0.4363536363657612,0.4363536363657612,0.4363536363657612,0.43635364007584065,0.43635363688702977,0.4363536384692701
257,2024-06-19 16:15:00,0.42499000000212483,0.42499000000212483,0.42499000000212483,0.42499000000212483,0.42499000000212483,0.42499000000212483,0.42499000000212483,0.4249900037122043,0.4249900005233934,0.42499000210563376
258,2024-06-19 16:30:00,0.4136263636384885,0.4136263636384885,0.4136263636384885,0.4136263636384885,0.4136263636384885,0.4136263636384885,0.4136263636384885,0.41362636734856795,0.41362636415975707,0.4136263657419974
259,2024-06-19 16:45:00,0.40226272727485207,0.40226272727485207,0.40226272727485207,0.40226272727485207,0.40226272727485207,0.40226272727485207,0.40226272727485207,0.40226273098493154,0.40226272779612066,0.402262729378361
260,2024-06-19 17:00:00,0.3908990909112157,0.3908990909112157,0.3908990909112157,0.3908990909112157,0.3908990909112157,0.3908990909112157,0.3908990909112157,0.3908990946212952,0.3908990914324843,0.39089909301472464
261,2024-06-19 17:15:00,0.37953545454757937,0.37953545454757937,0.37953545454757937,0.37953545454757937,0.37953545454757937,0.37953545454757937,0.37953545454757937,0.37953545825765883,0.37953545506884795,0.3795354566510883
262,2024-06-19 17:30:00,0.368171818183943,0.368171818183943,0.368171818183943,0.368171818183943,0.368171818183943,0.368171818183943,0.368171818183943,0.3681718218940225,0.3681718187052116,0.36817182028745193
263,2024-06-19 17:45:00,0.35680818182030666,0.35680818182030666,0.35680818182030666,0.35680818182030666,0.35680818182030666,0.35680818182030666,0.35680818182030666,0.3568081855303861,0.35680818234157524,0.3568081839238156
264,2024-06-19 18:00:00,0.34544454545667025,0.34544454545667025,0.34544454545667025,0.34544454545667025,0.34544454545667025,0.34544454545667025,0.34544454545667025,0.3454445491667497,0.34544454597793883,0.34544454756017917
265,2024-06-19 18:15:00,0.3340809090930339,0.3340809090930339,0.3340809090930339,0.3340809090930339,0.3340809090930339,0.3340809090930339,0.3340809090930339,0.33408091280311336,0.3340809096143025,0.3340809111965428
266,2024-06-19 18:30:00,0.32271727272939754,0.32271727272939754,0.32271727272939754,0.32271727272939754,0.32271727272939754,0.32271727272939754,0.32271727272939754,0.322717276439477,0.3227172732506661,0.32271727483290646
267,2024-06-19 18:45:00,0.3113536363657612,0.3113536363657612,0.3113536363657612,0.3113536363657612,0.3113536363657612,0.3113536363657612,0.3113536363657612,0.31135364007584065,0.31135363688702977,0.3113536384692701
268,2024-06-19 19:00:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.2999900037122043,0.2999900005233934,0.29999000210563376
269,2024-06-19 19:15:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.32215667037887097,0.3221566671900601,0.3221566687723004
270,2024-06-19 19:30:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.34432333704553764,0.34432333385672675,0.3443233354389671
271,2024-06-19 19:45:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.3664900037122043,0.3664900005233934,0.36649000210563376
272,2024-06-19 20:00:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
273,2024-06-19 20:15:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
274,2024-06-19 20:30:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
275,2024-06-19 20:45:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
276,2024-06-19 21:00:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
277,2024-06-19 21:15:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
278,2024-06-19 21:30:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
279,2024-06-19 21:45:00,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.29999000000212483,0.38865667037887097,0.3886566671900601,0.38865666877230043
