timestep,time,golf_0,sprinter_0
52,2024-05-13 13:00:00,0.7394973106078819,0.6204765280459291
53,2024-05-13 13:15:00,0.7357158925208745,0.6115003544482256
54,2024-05-13 13:30:00,0.7319344744338672,0.6025241808505221
55,2024-05-13 13:45:00,0.7281530563468599,0.5935480072528185
56,2024-05-13 14:00:00,0.7243716382598524,0.5845718336551149
57,2024-05-13 14:15:00,0.7205902201728451,0.5755956600574115
58,2024-05-13 14:30:00,0.7168088020858376,0.5666194864597078
59,2024-05-13 14:45:00,0.7130273839988304,0.5576433128620043
60,2024-05-13 15:00:00,0.7092459659118229,0.5486671392643008
61,2024-05-13 15:15:00,0.7054645478248156,0.5830421392643008
62,2024-05-13 15:30:00,0.7016831297378082,0.5830421392643008
63,2024-05-13 15:45:00,0.6979017116508008,0.6174171392643009
64,2024-05-13 16:00:00,0.6941202935637935,0.6174171392643009
65,2024-05-13 16:15:00,0.6903388754767861,0.6517921392643009
66,2024-05-13 16:30:00,0.6865574573897787,0.6517921392643009
67,2024-05-13 16:45:00,0.6827760393027713,0.686167139264301
68,2024-05-13 17:00:00,0.6789946212157639,0.686167139264301
69,2024-05-13 17:15:00,0.6752132031287565,0.720542139264301
70,2024-05-13 17:30:00,0.6714317850417492,0.720542139264301
71,2024-05-13 17:45:00,0.6676503669547418,0.720542139264301
72,2024-05-13 18:00:00,0.6638689488677344,0.720542139264301
73,2024-05-13 18:15:00,0.660087530780727,0.754917139264301
74,2024-05-13 18:30:00,0.6563061126937196,0.754917139264301
75,2024-05-13 18:45:00,0.6525246946067123,0.754917139264301
76,2024-05-13 19:00:00,0.6487432765197049,0.754917139264301
77,2024-05-13 19:15:00,0.6449618584326975,0.754917139264301
78,2024-05-13 19:30:00,0.6449618584326975,0.754917139264301
79,2024-05-13 19:45:00,0.6449618584326975,0.754917139264301
80,2024-05-13 20:00:00,0.6449618584326975,0.754917139264301
81,2024-05-13 20:15:00,0.6449618584326975,0.754917139264301
82,2024-05-13 20:30:00,0.6449618584326975,0.754917139264301
83,2024-05-13 20:45:00,0.6449618584326975,0.754917139264301
84,2024-05-13 21:00:00,0.6449618584326975,0.754917139264301
85,2024-05-13 21:15:00,0.6449618584326975,0.754917139264301
86,2024-05-13 21:30:00,0.6449618584326975,0.754917139264301
87,2024-05-13 21:45:00,0.6449618584326975,0.754917139264301
88,2024-05-13 22:00:00,0.6449618584326975,0.754917139264301
89,2024-05-13 22:15:00,0.6449618584326975,0.754917139264301
90,2024-05-13 22:30:00,0.6449618584326975,0.754917139264301
91,2024-05-13 22:45:00,0.6449618584326975,0.754917139264301
92,2024-05-13 23:00:00,0.6449618584326975,0.754917139264301
93,2024-05-13 23:15:00,0.6449618584326975,0.754917139264301
94,2024-05-13 23:30:00,0.6449618584326975,0.754917139264301
95,2024-05-13 23:45:00,0.6449618584326975,0.754917139264301
96,2024-05-14 00:00:00,0.6449618584326975,0.754917139264301
97,2024-05-14 00:15:00,0.6449618584326975,0.754917139264301
98,2024-05-14 00:30:00,0.6449618584326975,0.754917139264301
99,2024-05-14 00:45:00,0.6449618584326975,0.754917139264301
100,2024-05-14 01:00:00,0.6449618584326975,0.754917139264301
101,2024-05-14 01:15:00,0.6449618584326975,0.754917139264301
102,2024-05-14 01:30:00,0.6449618584326975,0.754917139264301
103,2024-05-14 01:45:00,0.6449618584326975,0.754917139264301
104,2024-05-14 02:00:00,0.6449618584326975,0.754917139264301
105,2024-05-14 02:15:00,0.6449618584326975,0.754917139264301
106,2024-05-14 02:30:00,0.6449618584326975,0.754917139264301
107,2024-05-14 02:45:00,0.6449618584326975,0.754917139264301
108,2024-05-14 03:00:00,0.6449618584326975,0.754917139264301
109,2024-05-14 03:15:00,0.6449618584326975,0.754917139264301
110,2024-05-14 03:30:00,0.6449618584326975,0.754917139264301
111,2024-05-14 03:45:00,0.6449618584326975,0.754917139264301
112,2024-05-14 04:00:00,0.6449618584326975,0.754917139264301
113,2024-05-14 04:15:00,0.6954900002572261,0.7656150006526268
114,2024-05-14 04:30:00,0.6954900002572261,0.7656150006526268
115,2024-05-14 04:45:00,0.6954900002572261,0.7656150006526268
116,2024-05-14 05:00:00,0.6954900002572261,0.7656150006526268
117,2024-05-14 05:15:00,0.7999900000625797,0.7999900001403993
118,2024-05-14 05:30:00,0.7999900000625797,0.7999900001403993
119,2024-05-14 05:45:00,0.7999900000625797,0.7999900001403993
120,2024-05-14 06:00:00,0.7999900000625797,0.7999900001403993
121,2024-05-14 06:15:00,0.7999900000625797,0.7999900001403993
122,2024-05-14 06:30:00,0.7999900000625797,0.7999900001403993
123,2024-05-14 06:45:00,0.7999900000625797,0.7999900001403993
124,2024-05-14 07:00:00,0.7999900000625797,0.7999900001403993
125,2024-05-14 07:15:00,0.7999900000625797,0.7999900001403993
126,2024-05-14 07:30:00,0.7999900000625797,0.7999900001403993
127,2024-05-14 07:45:00,0.7999900000625797,0.7999900001403993
128,2024-05-14 08:00:00,0.7999900000625797,0.7999900001403993
129,2024-05-14 08:15:00,0.7934499277154102,0.7999900001403993
130,2024-05-14 08:30:00,0.7869098553682407,0.7999900001403993
131,2024-05-14 08:45:00,0.7803697830210712,0.7957573805601209
132,2024-05-14 09:00:00,0.7738297106739016,0.7915247609798424
133,2024-05-14 09:15:00,0.7672896383267321,0.7872921413995639
134,2024-05-14 09:30:00,0.7607495659795626,0.7830595218192855
135,2024-05-14 09:45:00,0.7542094936323931,0.7788269022390071
136,2024-05-14 10:00:00,0.7476694212852235,0.7745942826587287
137,2024-05-14 10:15:00,0.741129348938054,0.7703616630784501
138,2024-05-14 10:30:00,0.7345892765908846,0.7661290434981717
139,2024-05-14 10:45:00,0.728049204243715,0.7618964239178933
140,2024-05-14 11:00:00,0.7215091318965455,0.7576638043376147
141,2024-05-14 11:15:00,0.714969059549376,0.7534311847573363
142,2024-05-14 11:30:00,0.7084289872022065,0.7491985651770579
143,2024-05-14 11:45:00,0.7018889148550369,0.7449659455967794
144,2024-05-14 12:00:00,0.6953488425078674,0.740733326016501
145,2024-05-14 12:15:00,0.688808770160698,0.7365007064362225
146,2024-05-14 12:30:00,0.6822686978135284,0.732268086855944
147,2024-05-14 12:45:00,0.6757286254663589,0.7280354672756656
148,2024-05-14 13:00:00,0.6691885531191893,0.723802847695387
149,2024-05-14 13:15:00,0.6626484807720199,0.7195702281151086
150,2024-05-14 13:30:00,0.6561084084248503,0.7153376085348302
151,2024-05-14 13:45:00,0.6495683360776808,0.7111049889545518
152,2024-05-14 14:00:00,0.6430282637305114,0.7068723693742733
153,2024-05-14 14:15:00,0.6364881913833418,0.7026397497939948
154,2024-05-14 14:30:00,0.6364881913833418,0.6984071302137164
155,2024-05-14 14:45:00,0.6364881913833418,0.6941745106334379
156,2024-05-14 15:00:00,0.6364881913833418,0.6899418910531594
157,2024-05-14 15:15:00,0.6364881913833418,0.685709271472881
158,2024-05-14 15:30:00,0.6364881913833418,0.6814766518926025
159,2024-05-14 15:45:00,0.6364881913833418,0.6772440323123241
160,2024-05-14 16:00:00,0.6364881913833418,0.6730114127320457
161,2024-05-14 16:15:00,0.6364881913833418,0.6687787931517671
162,2024-05-14 16:30:00,0.6364881913833418,0.6645461735714887
163,2024-05-14 16:45:00,0.6364881913833418,0.6603135539912103
164,2024-05-14 17:00:00,0.6364881913833418,0.6560809344109317
165,2024-05-14 17:15:00,0.6546632835440436,0.6518483148306533
166,2024-05-14 17:30:00,0.6546632835440436,0.6476156952503749
167,2024-05-14 17:45:00,0.6546632835440436,0.6476156952503749
168,2024-05-14 18:00:00,0.6546632835440436,0.6476156952503749
169,2024-05-14 18:15:00,0.6546632835440436,0.6819906952503749
170,2024-05-14 18:30:00,0.6546632835440436,0.6819906952503749
171,2024-05-14 18:45:00,0.6546632835440436,0.6819906952503749
172,2024-05-14 19:00:00,0.6546632835440436,0.6819906952503749
173,2024-05-14 19:15:00,0.6546632835440436,0.6819906952503749
174,2024-05-14 19:30:00,0.6546632835440436,0.6819906952503749
175,2024-05-14 19:45:00,0.6546632835440436,0.6819906952503749
176,2024-05-14 20:00:00,0.6546632835440436,0.6819906952503749
177,2024-05-14 20:15:00,0.6546632835440436,0.6819906952503749
178,2024-05-14 20:30:00,0.6546632835440436,0.6819906952503749
179,2024-05-14 20:45:00,0.6546632835440436,0.6819906952503749
180,2024-05-14 21:00:00,0.6546632835440436,0.6819906952503749
181,2024-05-14 21:15:00,0.6546632835440436,0.6819906952503749
182,2024-05-14 21:30:00,0.6546632835440436,0.6819906952503749
183,2024-05-14 21:45:00,0.6546632835440436,0.6819906952503749
184,2024-05-14 22:00:00,0.6546632835440436,0.6819906952503749
185,2024-05-14 22:15:00,0.6546632835440436,0.6819906952503749
186,2024-05-14 22:30:00,0.6546632835440436,0.6819906952503749
187,2024-05-14 22:45:00,0.6546632835440436,0.6819906952503749
188,2024-05-14 23:00:00,0.6546632835440436,0.6819906952503749
189,2024-05-14 23:15:00,0.6546632835440436,0.6819906952503749
190,2024-05-14 23:30:00,0.6546632835440436,0.6819906952503749
191,2024-05-14 23:45:00,0.6546632835440436,0.6819906952503749
192,2024-05-15 00:00:00,0.6546632835440436,0.6819906952503749
193,2024-05-15 00:15:00,0.6546632835440436,0.6819906952503749
194,2024-05-15 00:30:00,0.6546632835440436,0.6819906952503749
195,2024-05-15 00:45:00,0.6546632835440436,0.6819906952503749
196,2024-05-15 01:00:00,0.6546632835440436,0.6968650090220996
197,2024-05-15 01:15:00,0.6546632835440436,0.6968650090220996
198,2024-05-15 01:30:00,0.6546632835440436,0.6968650090220996
199,2024-05-15 01:45:00,0.6546632835440436,0.6968650090220996
200,2024-05-15 02:00:00,0.6546632835440436,0.7312400008264609
201,2024-05-15 02:15:00,0.6546632835440436,0.7312400008264609
202,2024-05-15 02:30:00,0.6546632835440436,0.7312400008264609
203,2024-05-15 02:45:00,0.6546632835440436,0.7312400008264609
204,2024-05-15 03:00:00,0.6546632835440436,0.7312400008264609
205,2024-05-15 03:15:00,0.6546632835440436,0.7312400008264609
206,2024-05-15 03:30:00,0.6546632835440436,0.7312400008264609
207,2024-05-15 03:45:00,0.6546632835440436,0.7312400008264609
208,2024-05-15 04:00:00,0.6546632835440436,0.7312400008264609
209,2024-05-15 04:15:00,0.6546632835440436,0.7656150003142335
210,2024-05-15 04:30:00,0.6546632835440436,0.7656150003142335
211,2024-05-15 04:45:00,0.6546632835440436,0.7656150003142335
212,2024-05-15 05:00:00,0.6546632835440436,0.7656150003142335
213,2024-05-15 05:15:00,0.6546632835440436,0.7999900000581197
214,2024-05-15 05:30:00,0.6546632835440436,0.7999900000581197
215,2024-05-15 05:45:00,0.6546632835440436,0.7999900000581197
216,2024-05-15 06:00:00,0.6546632835440436,0.7999900000581197
217,2024-05-15 06:15:00,0.6546632835440436,0.7999900000581197
218,2024-05-15 06:30:00,0.6546632835440436,0.7999900000581197
219,2024-05-15 06:45:00,0.6546632835440436,0.7999900000581197
220,2024-05-15 07:00:00,0.6546632835440436,0.7999900000581197
221,2024-05-15 07:15:00,0.6546632835440436,0.7999900000581197
222,2024-05-15 07:30:00,0.6546632835440436,0.7999900000581197
223,2024-05-15 07:45:00,0.6546632835440436,0.7999900000581197
224,2024-05-15 08:00:00,0.6546632835440436,0.7999900000581197
225,2024-05-15 08:15:00,0.6546632835440436,0.7999900000581197
226,2024-05-15 08:30:00,0.6546632835440436,0.795647097346796
227,2024-05-15 08:45:00,0.6546632835440436,0.7913041946354722
228,2024-05-15 09:00:00,0.6546632835440436,0.7869612919241484
229,2024-05-15 09:15:00,0.6546632835440436,0.7826183892128247
230,2024-05-15 09:30:00,0.6546632835440436,0.7782754865015009
231,2024-05-15 09:45:00,0.6546632835440436,0.7739325837901772
232,2024-05-15 10:00:00,0.6546632835440436,0.7695896810788534
233,2024-05-15 10:15:00,0.6546632835440436,0.7652467783675296
234,2024-05-15 10:30:00,0.6546632835440436,0.7609038756562058
235,2024-05-15 10:45:00,0.6546632835440436,0.756560972944882
236,2024-05-15 11:00:00,0.6546632835440436,0.7522180702335582
237,2024-05-15 11:15:00,0.6546632835440436,0.7478751675222345
238,2024-05-15 11:30:00,0.6546632835440436,0.7435322648109107
239,2024-05-15 11:45:00,0.6546632835440436,0.739189362099587
240,2024-05-15 12:00:00,0.6546632835440436,0.7348464593882632
241,2024-05-15 12:15:00,0.6546632835440436,0.7305035566769394
242,2024-05-15 12:30:00,0.6546632835440436,0.7261606539656157
243,2024-05-15 12:45:00,0.6546632835440436,0.7218177512542919
244,2024-05-15 13:00:00,0.6546632835440436,0.7174748485429682
245,2024-05-15 13:15:00,0.6546632835440436,0.7131319458316444
246,2024-05-15 13:30:00,0.6546632835440436,0.7087890431203206
247,2024-05-15 13:45:00,0.6546632835440436,0.7044461404089969
248,2024-05-15 14:00:00,0.6546632835440436,0.700103237697673
249,2024-05-15 14:15:00,0.6546632835440436,0.6957603349863493
250,2024-05-15 14:30:00,0.6546632835440436,0.6914174322750255
251,2024-05-15 14:45:00,0.6546632835440436,0.6870745295637017
252,2024-05-15 15:00:00,0.6546632835440436,0.682731626852378
253,2024-05-15 15:15:00,0.6546632835440436,0.6783887241410542
254,2024-05-15 15:30:00,0.6546632835440436,0.6740458214297305
255,2024-05-15 15:45:00,0.6546632835440436,0.6697029187184067
256,2024-05-15 16:00:00,0.6546632835440436,0.6653600160070829
257,2024-05-15 16:15:00,0.6762462140493193,0.6610171132957592
258,2024-05-15 16:30:00,0.6762462140493193,0.6566742105844354
259,2024-05-15 16:45:00,0.6762462140493193,0.6566742105844354
260,2024-05-15 17:00:00,0.6762462140493193,0.6566742105844354
261,2024-05-15 17:15:00,0.6762462140493193,0.6566742105844354
262,2024-05-15 17:30:00,0.6762462140493193,0.6566742105844354
263,2024-05-15 17:45:00,0.6762462140493193,0.6566742105844354
264,2024-05-15 18:00:00,0.6762462140493193,0.6566742105844354
265,2024-05-15 18:15:00,0.6762462140493193,0.6566742105844354
266,2024-05-15 18:30:00,0.6762462140493193,0.6566742105844354
267,2024-05-15 18:45:00,0.6762462140493193,0.6566742105844354
268,2024-05-15 19:00:00,0.6762462140493193,0.6566742105844354
269,2024-05-15 19:15:00,0.6762462140493193,0.6566742105844354
270,2024-05-15 19:30:00,0.6762462140493193,0.6566742105844354
271,2024-05-15 19:45:00,0.6762462140493193,0.6566742105844354
272,2024-05-15 20:00:00,0.6762462140493193,0.6566742105844354
273,2024-05-15 20:15:00,0.6762462140493193,0.6566742105844354
274,2024-05-15 20:30:00,0.6762462140493193,0.6566742105844354
275,2024-05-15 20:45:00,0.6762462140493193,0.6566742105844354
276,2024-05-15 21:00:00,0.6762462140493193,0.6566742105844354
277,2024-05-15 21:15:00,0.6762462140493193,0.6566742105844354
278,2024-05-15 21:30:00,0.6762462140493193,0.6566742105844354
279,2024-05-15 21:45:00,0.6762462140493193,0.6566742105844354
280,2024-05-15 22:00:00,0.6762462140493193,0.6566742105844354
281,2024-05-15 22:15:00,0.6762462140493193,0.6566742105844354
282,2024-05-15 22:30:00,0.6762462140493193,0.6566742105844354
283,2024-05-15 22:45:00,0.6762462140493193,0.6566742105844354
284,2024-05-15 23:00:00,0.6762462140493193,0.6566742105844354
285,2024-05-15 23:15:00,0.6762462140493193,0.6566742105844354
286,2024-05-15 23:30:00,0.6762462140493193,0.6566742105844354
287,2024-05-15 23:45:00,0.6762462140493193,0.6566742105844354
